id_estacao,data,temp_max,temp_min,precipitacao_mm,umidade
B002,2023-03-28,21.6,7.1,9.3,67
C003,2023-12-21,26.5,20.6,0.0,74
D004,2023-05-23,22.9,17.3,0.0,82
B002,2023-08-02,25.7,18.0,0.0,65
E005,2023-09-05,34.4,30.3,0.0,79
D004,2023-05-09,34.5,27.3,0.0,71
D004,2023-02-20,33.4,27.2,0.0,55
D004,2023-09-19,34.3,24.3,17.2,61
C003,2023-07-04,32.0,24.3,14.4,75
C003,2023-03-14,28.2,23.2,0.0,41
B002,2023-12-03,32.4,26.7,0.0,51
D004,2023-06-02,27.1,19.6,11.3,59
E005,2023-09-24,36.8,32.0,20.7,85
C003,2023-10-12,32.2,20.8,0.0,85
C003,2023-04-14,34.2,22.4,0.0,45
D004,2023-01-20,32.2,21.7,0.0,33
C003,2023-04-26,30.8,16.0,0.0,74
D004,2023-05-29,24.4,17.8,12.8,71
C003,2023-05-01,30.2,16.1,0.0,45
A001,2023-04-07,30.6,23.5,0.0,35
C003,2023-09-19,26.6,16.4,4.1,79
C003,2023-06-01,24.7,19.7,0.0,84
D004,2023-08-02,34.0,21.1,13.4,55
A001,2023-08-10,27.9,14.4,0.0,33
D004,2023-05-18,27.6,21.5,7.9,73
C003,2023-10-08,31.2,23.9,0.0,79
A001,2023-11-04,33.6,27.2,0.0,77
E005,2023-02-22,31.8,23.8,0.0,90
B002,2023-07-27,34.0,19.4,0.0,80
B002,2023-03-17,29.7,17.3,0.0,55
A001,2023-02-03,24.6,18.4,0.0,62
D004,2023-04-14,29.0,16.3,0.0,55
D004,2023-06-15,32.3,24.8,5.1,61
D004,2023-12-06,34.3,24.4,0.0,46
E005,2023-01-29,32.8,26.1,0.0,85
A001,2023-11-02,28.1,15.1,0.0,31
C003,2023-06-08,30.3,23.6,0.0,54
E005,2023-04-23,34.5,29.9,16.6,83
C003,2023-04-28,30.4,18.4,0.0,51
B002,2023-02-02,29.9,18.9,8.5,53
B002,2023-10-27,32.8,24.2,0.0,72
A001,2023-10-10,27.0,16.7,0.0,46
D004,2023-05-20,25.7,18.9,0.0,45
D004,2023-11-28,20.8,7.0,0.0,69
A001,2023-02-25,33.7,24.3,0.0,34
E005,2023-08-01,34.4,29.0,0.0,81
C003,2023-04-12,23.5,18.4,0.0,57
D004,2023-07-10,31.1,21.0,23.8,34
D004,2023-11-25,24.7,15.6,0.0,74
E005,2023-12-03,37.9,34.8,0.0,91
A001,2023-05-25,30.8,19.6,0.0,66
D004,2023-06-16,24.7,18.1,0.0,74
E005,2023-05-26,31.6,26.4,3.3,95
D004,2023-01-19,27.1,15.9,0.0,74
E005,2023-04-05,35.1,29.9,0.0,95
E005,2023-02-07,32.1,24.5,9.5,85
A001,2023-08-12,28.5,17.8,0.0,74
E005,2023-02-07,36.0,31.0,0.0,83
A001,2023-11-23,23.6,10.5,0.0,60
E005,2023-03-17,32.3,26.7,0.0,92
D004,2023-01-27,23.3,13.6,0.0,47
A001,2023-05-01,27.8,20.4,0.0,63
C003,2023-02-28,22.6,11.7,0.0,85
A001,2023-04-29,28.8,16.5,15.8,34
D004,2023-12-01,25.6,13.6,0.0,47
C003,2023-09-05,22.4,10.6,9.9,83
A001,2023-03-05,22.4,14.0,0.0,79
A001,2023-01-10,21.3,11.8,10.5,53
A001,2023-08-12,26.9,17.3,0.0,34
D004,2023-03-17,25.9,20.4,0.0,48
E005,2023-08-23,36.4,29.7,0.0,94
C003,2023-10-29,31.6,22.8,15.7,39
B002,2023-07-28,31.1,16.9,0.0,81
A001,2023-08-08,28.1,16.0,4.6,79
D004,2023-09-24,25.2,16.7,0.0,35
B002,2023-08-16,29.1,15.5,5.6,50
E005,2023-05-07,36.8,30.6,16.4,92
A001,2023-10-08,29.3,15.8,1.4,36
B002,2023-05-10,29.1,19.4,0.0,41
A001,2023-07-28,23.7,16.5,23.9,75
D004,2023-07-28,33.6,23.1,8.2,33
C003,2023-11-12,25.5,13.7,0.0,59
E005,2023-12-03,32.9,27.4,5.3,83
E005,2023-05-12,30.1,25.6,0.0,90
A001,2023-12-14,31.0,17.0,0.0,70
B002,2023-06-27,24.7,18.0,0.0,47
E005,2023-11-07,35.5,29.6,19.9,83
D004,2023-09-07,22.6,14.9,0.0,83
E005,2023-09-19,34.1,27.2,0.7,81
A001,2023-11-19,28.2,15.5,0.0,76
B002,2023-11-26,22.7,13.2,0.0,69
A001,2023-07-08,24.8,11.8,0.0,42
D004,2023-04-25,22.6,11.6,5.3,71
B002,2023-07-02,34.8,25.4,0.0,55
A001,2023-08-06,25.7,13.5,0.0,58
B002,2023-04-23,29.2,15.2,15.1,31
C003,2023-11-24,24.9,11.4,0.0,46
D004,2023-09-09,23.5,15.9,0.0,34
B002,2023-05-30,27.8,13.3,0.0,80
C003,2023-12-16,33.7,28.1,0.3,84
E005,2023-06-10,28.8,21.8,0.0,79
E005,2023-01-14,29.9,23.3,16.0,86
B002,2023-08-04,25.5,17.8,14.2,32
C003,2023-02-23,31.3,25.8,0.0,72
B002,2023-04-14,22.3,10.4,0.0,50
B002,2023-06-30,30.2,17.5,0.0,52
A001,2023-10-07,23.8,10.4,14.7,79
A001,2023-07-16,24.5,15.3,0.0,33
E005,2023-10-23,28.6,21.4,0.0,70
C003,2023-09-30,22.3,10.9,0.0,70
D004,2023-10-30,25.3,18.0,0.0,65
A001,2023-03-05,29.3,18.5,19.6,47
A001,2023-10-30,34.0,25.8,0.0,56
C003,2023-08-27,23.8,18.5,0.9,85
B002,2023-05-20,27.0,12.3,0.0,32
C003,2023-03-12,33.0,19.3,0.0,31
C003,2023-06-15,32.9,24.1,20.1,30
C003,2023-07-17,27.3,15.7,0.0,67
B002,2023-05-28,25.5,14.9,0.0,49
B002,2023-10-06,34.3,27.2,0.0,39
B002,2023-08-02,23.6,14.0,0.0,53
D004,2023-10-22,33.8,25.7,0.0,38
B002,2023-03-31,24.8,11.1,0.0,55
E005,2023-06-30,37.3,30.7,20.8,77
B002,2023-08-11,23.8,14.3,0.0,85
C003,2023-04-25,25.1,17.7,12.7,80
D004,2023-07-18,33.9,19.4,0.0,46
B002,2023-12-22,20.2,9.0,16.7,44
D004,2023-04-14,31.5,18.2,0.0,37
A001,2023-12-09,24.2,18.4,0.0,44
C003,2023-11-14,20.9,8.9,0.0,73
D004,2023-06-12,20.9,12.5,0.0,56
B002,2023-12-04,28.7,22.4,13.3,61
D004,2023-05-19,30.1,19.2,0.0,51
A001,2023-09-07,23.7,13.9,0.0,62
B002,2023-07-13,28.0,18.2,0.0,47
A001,2023-08-01,27.6,18.7,0.0,59
C003,2023-11-29,30.2,23.2,0.0,68
C003,2023-05-07,21.9,16.3,3.1,61
D004,2023-08-02,31.3,22.4,22.0,38
A001,2023-07-27,34.9,24.2,0.0,44
E005,2023-03-09,35.7,31.3,0.0,89
B002,2023-01-02,32.6,19.3,0.0,50
D004,2023-10-12,20.1,12.4,0.0,62
D004,2023-05-18,20.9,10.0,5.8,63
B002,2023-08-21,31.7,23.9,0.0,41
A001,2023-08-19,34.6,29.6,0.0,48
D004,2023-03-26,31.3,22.1,13.1,39
D004,2023-11-19,21.2,8.1,0.0,64
E005,2023-05-13,32.6,28.8,0.0,75
C003,2023-12-23,20.4,13.8,15.3,75
E005,2023-01-11,37.1,30.8,21.8,90
E005,2023-08-16,32.3,25.9,0.0,85
E005,2023-01-23,37.6,30.1,0.0,73
C003,2023-11-07,23.9,13.8,0.0,55
A001,2023-02-09,32.9,27.4,9.7,61
D004,2023-12-12,33.4,20.0,10.3,70
E005,2023-07-03,37.8,30.7,6.9,91
B002,2023-10-29,31.2,23.1,0.0,74
C003,2023-10-27,25.9,16.4,0.0,50
B002,2023-01-05,31.3,23.1,0.0,77
B002,2023-02-27,25.7,14.5,0.0,43
E005,2023-05-24,31.0,23.6,0.0,75
E005,2023-06-12,34.3,29.9,0.0,77
D004,2023-12-19,30.6,25.4,0.0,36
D004,2023-08-16,24.9,14.1,0.0,77
A001,2023-03-26,21.4,9.6,0.0,60
C003,2023-03-19,22.5,10.4,0.0,47
E005,2023-09-27,32.4,26.5,0.0,95
E005,2023-08-21,36.1,31.4,8.6,93
C003,2023-01-12,20.2,11.1,0.0,81
C003,2023-08-17,20.3,13.0,0.0,85
B002,2023-02-05,31.3,21.9,0.0,53
A001,2023-07-14,20.5,9.4,0.0,38
E005,2023-11-27,29.3,21.9,0.0,82
C003,2023-07-11,24.4,19.4,0.0,33
A001,2023-05-23,32.8,23.3,0.0,69
C003,2023-05-06,34.8,25.8,0.0,34
A001,2023-07-24,32.6,20.1,0.0,64
A001,2023-10-12,28.1,13.7,0.0,55
E005,2023-11-07,30.9,27.3,14.2,74
A001,2023-10-06,24.3,18.1,20.6,33
A001,2023-12-25,25.9,14.0,0.0,76
A001,2023-05-09,20.2,13.9,22.7,52
B002,2023-07-04,34.4,26.1,0.0,36
C003,2023-03-17,23.5,16.6,0.0,72
A001,2023-09-22,27.6,19.9,0.0,39
B002,2023-09-24,20.6,8.1,0.0,38
D004,2023-04-21,28.7,20.7,0.0,69
C003,2023-05-12,22.4,15.0,0.0,64
A001,2023-04-28,33.1,25.7,6.3,56
E005,2023-10-13,36.4,29.6,0.0,75
C003,2023-03-19,30.7,21.7,8.4,55
A001,2023-10-16,34.6,25.3,0.0,58
D004,2023-10-19,26.0,13.4,0.0,73
C003,2023-09-05,23.4,11.1,0.0,85
E005,2023-10-31,36.2,29.4,0.0,91
A001,2023-09-09,30.5,21.2,0.0,44
A001,2023-05-04,31.3,19.0,3.3,54
D004,2023-05-16,30.5,15.6,0.0,64
A001,2023-12-31,25.7,16.2,0.0,62
B002,2023-11-11,27.5,14.6,0.0,59
C003,2023-07-16,23.5,16.0,14.9,73
D004,2023-07-25,25.8,11.6,0.0,76
D004,2023-03-22,31.3,20.7,0.0,43
D004,2023-01-28,21.0,15.4,18.7,85
B002,2023-06-01,21.0,14.2,0.0,69
D004,2023-12-15,33.3,26.9,0.0,53
E005,2023-11-06,36.1,32.1,23.5,75
C003,2023-10-19,24.8,16.3,0.0,44
B002,2023-04-03,32.7,24.3,0.0,61
B002,2023-04-01,22.1,8.4,0.0,49
B002,2023-01-10,20.2,13.9,8.9,81
A001,2023-11-20,32.5,20.7,0.0,79
A001,2023-09-14,29.9,22.7,0.0,83
A001,2023-09-28,27.9,14.5,12.0,35
B002,2023-12-12,30.5,16.3,0.0,31
B002,2023-01-12,31.8,22.4,0.0,84
E005,2023-01-13,30.2,24.4,12.1,72
B002,2023-10-15,27.1,19.8,0.0,44
C003,2023-08-20,32.7,26.5,0.0,45
E005,2023-07-16,36.8,33.0,16.5,88
B002,2023-06-23,31.4,17.1,0.0,77
A001,2023-06-29,29.7,21.6,0.0,73
B002,2023-06-08,26.0,19.9,7.7,54
E005,2023-05-25,28.7,25.2,0.0,87
E005,2023-04-11,31.0,24.6,0.0,83
A001,2023-04-30,29.2,18.0,17.5,70
E005,2023-06-19,33.5,30.4,0.0,77
E005,2023-01-21,31.6,28.6,20.5,89
E005,2023-06-29,31.3,25.4,15.0,89
C003,2023-01-03,29.3,18.8,0.0,53
C003,2023-11-09,22.1,9.9,0.0,84
C003,2023-02-18,32.8,23.1,0.0,46
E005,2023-05-28,37.9,32.2,0.0,88
B002,2023-05-26,20.8,9.9,24.0,64
C003,2023-03-01,31.3,18.8,6.9,61
D004,2023-07-14,23.5,8.6,5.9,85
D004,2023-12-26,28.3,14.9,7.1,37
E005,2023-08-07,31.3,23.7,0.0,71
E005,2023-02-11,33.8,28.0,0.0,70
E005,2023-08-10,37.8,33.4,0.0,95
C003,2023-10-06,20.7,12.5,0.0,76
C003,2023-05-18,22.2,11.7,20.9,67
B002,2023-03-20,33.0,21.7,0.0,64
B002,2023-08-02,29.0,18.3,0.0,36
C003,2023-08-10,29.7,24.4,0.0,56
A001,2023-07-17,25.2,13.8,4.7,58
C003,2023-03-22,20.9,8.1,0.0,33
A001,2023-01-02,34.2,27.5,0.0,81
C003,2023-01-01,27.9,19.9,0.0,70
A001,2023-09-28,23.1,16.9,15.1,81
B002,2023-10-05,23.4,14.8,0.0,34
D004,2023-01-20,33.7,25.3,0.0,61
D004,2023-05-26,20.1,7.3,8.4,47
E005,2023-01-29,33.8,28.6,17.3,85
D004,2023-08-04,25.1,15.4,0.0,47
B002,2023-10-27,21.7,16.3,11.8,39
B002,2023-10-24,30.5,22.1,0.0,78
C003,2023-08-13,30.5,20.6,3.4,62
B002,2023-10-22,23.4,12.3,0.0,68
D004,2023-11-17,29.3,22.6,18.3,61
A001,2023-07-26,31.5,17.7,0.0,66
D004,2023-04-24,23.6,12.9,11.2,80
E005,2023-04-21,30.8,24.7,0.0,91
A001,2023-03-10,24.4,16.6,0.0,47
E005,2023-07-30,31.7,24.1,0.0,70
C003,2023-06-03,34.8,23.6,0.0,71
C003,2023-01-21,32.0,25.1,0.0,35
E005,2023-08-15,36.1,30.5,0.0,81
B002,2023-04-19,32.9,22.4,19.7,39
A001,2023-12-18,26.7,21.3,0.0,77
E005,2023-08-02,30.1,27.0,6.1,81
D004,2023-04-06,26.7,21.6,19.7,70
B002,2023-01-07,31.1,25.5,0.0,31
D004,2023-11-28,31.6,21.7,0.0,31
C003,2023-12-11,26.6,20.7,15.2,46
A001,2023-11-09,29.7,16.6,0.0,65
C003,2023-03-27,28.8,21.4,0.0,48
A001,2023-06-27,31.3,16.8,16.6,39
E005,2023-03-25,32.1,26.4,23.6,90
B002,2023-04-13,32.0,21.3,0.0,34
B002,2023-11-30,20.0,8.5,0.0,63
A001,2023-08-02,28.4,18.2,0.0,80
C003,2023-03-28,32.2,25.3,0.0,39
C003,2023-07-24,24.8,13.4,0.0,74
E005,2023-04-07,36.2,31.8,7.1,92
E005,2023-06-05,29.0,24.6,0.0,70
D004,2023-09-03,24.0,16.2,15.9,84
D004,2023-12-09,25.4,16.0,0.0,48
C003,2023-11-21,31.6,20.5,0.0,60
A001,2023-02-05,23.3,18.1,8.6,73
E005,2023-04-24,28.1,20.2,0.0,90
A001,2023-04-24,33.0,23.3,0.0,41
E005,2023-10-13,36.1,29.3,0.0,70
D004,2023-07-10,27.0,16.0,4.6,38
A001,2023-03-22,24.6,14.4,0.0,84
A001,2023-08-26,22.9,14.5,0.0,62
C003,2023-08-23,27.7,18.5,0.0,38
E005,2023-08-26,31.5,25.8,0.0,78
C003,2023-03-06,24.1,16.0,0.0,74
A001,2023-06-17,29.0,14.6,3.9,54
E005,2023-12-04,30.6,24.6,0.0,91
A001,2023-02-21,26.0,17.1,0.0,82
D004,2023-12-20,33.2,22.3,7.7,74
A001,2023-04-28,25.7,17.4,16.4,49
D004,2023-09-25,31.4,23.7,0.0,62
A001,2023-03-19,28.2,17.0,0.0,40
D004,2023-03-29,24.5,18.3,0.0,81
D004,2023-10-21,23.3,13.1,0.0,40
D004,2023-06-28,28.4,13.7,0.0,30
B002,2023-08-15,33.5,19.6,0.0,52
A001,2023-07-21,31.7,23.7,0.0,46
D004,2023-02-19,30.9,23.0,0.0,36
C003,2023-02-10,34.0,23.5,0.0,51
D004,2023-08-07,32.1,18.2,0.0,51
A001,2023-05-06,24.5,18.0,9.6,33
C003,2023-08-18,30.6,16.5,0.0,70
E005,2023-09-12,33.9,30.9,0.0,87
E005,2023-05-04,35.3,27.6,17.1,87
B002,2023-10-31,33.7,27.2,5.0,71
E005,2023-01-01,30.4,23.5,7.7,94
A001,2023-02-24,20.1,11.4,19.4,30
D004,2023-09-27,29.8,22.0,0.0,47
E005,2023-07-06,35.7,31.0,0.0,90
E005,2023-01-06,33.8,28.1,0.0,82
E005,2023-04-11,31.8,26.7,0.0,77
E005,2023-04-12,33.4,30.0,0.0,80
C003,2023-06-27,21.3,13.8,24.5,39
A001,2023-03-17,21.8,14.4,0.0,37
E005,2023-08-15,31.1,27.2,16.3,73
A001,2023-10-08,34.5,28.1,0.0,77
C003,2023-12-26,29.7,19.2,0.0,33
C003,2023-02-07,29.6,15.5,18.0,37
A001,2023-06-22,21.2,9.3,16.6,75
E005,2023-07-20,35.2,29.3,0.0,75
E005,2023-11-11,29.4,23.7,0.0,76
D004,2023-02-26,28.7,19.0,0.0,65
B002,2023-06-11,23.7,14.1,0.0,78
D004,2023-11-19,31.4,16.9,19.4,61
B002,2023-06-14,26.4,17.4,18.6,48
B002,2023-12-10,21.4,11.8,9.7,69
D004,2023-05-26,31.4,19.4,15.2,80
D004,2023-10-07,27.6,13.3,0.0,40
C003,2023-07-17,34.3,29.0,0.0,36
B002,2023-08-10,34.8,20.7,14.2,33
D004,2023-12-17,30.1,23.3,0.0,46
A001,2023-12-02,23.8,11.8,0.0,67
E005,2023-04-22,36.4,31.0,0.0,76
E005,2023-03-28,29.0,23.5,0.0,70
D004,2023-09-16,32.9,27.1,0.0,63
A001,2023-06-11,23.3,17.1,0.0,74
E005,2023-06-25,30.5,27.5,1.1,85
A001,2023-07-31,25.1,14.8,0.0,51
A001,2023-11-20,22.3,12.0,0.0,39
D004,2023-10-18,25.7,12.1,16.2,53
A001,2023-04-22,20.5,10.4,5.7,71
E005,2023-03-02,29.9,25.9,9.9,81
C003,2023-08-17,22.1,14.3,0.0,68
D004,2023-11-01,26.7,16.8,3.6,63
D004,2023-04-12,27.1,18.7,0.0,53
E005,2023-12-19,30.9,24.4,0.0,81
C003,2023-01-23,30.6,24.7,0.0,81
A001,2023-06-05,24.8,17.0,0.0,50
D004,2023-09-19,20.7,11.9,0.0,78
A001,2023-02-21,27.6,19.9,0.0,40
B002,2023-08-06,25.5,18.8,20.8,70
D004,2023-05-15,28.6,23.5,24.7,69
E005,2023-10-17,30.6,27.5,0.0,90
B002,2023-02-25,29.0,20.2,24.0,40
E005,2023-10-05,36.1,32.4,0.0,73
E005,2023-09-24,32.3,25.3,0.0,94
E005,2023-02-10,31.8,25.0,0.0,95
C003,2023-04-08,31.3,17.5,23.7,42
C003,2023-01-03,20.7,10.8,0.0,74
C003,2023-01-12,25.9,12.3,0.5,34
A001,2023-10-16,27.6,14.4,0.0,63
E005,2023-11-09,34.1,29.1,0.0,87
D004,2023-01-21,31.0,19.6,12.5,65
D004,2023-05-19,25.9,19.7,23.2,65
D004,2023-08-20,28.6,14.7,0.0,58
E005,2023-12-13,32.1,25.1,0.0,84
C003,2023-02-14,25.8,11.5,10.5,57
E005,2023-05-21,30.1,23.7,0.0,86
B002,2023-06-21,33.2,28.1,4.3,81
B002,2023-10-23,23.6,12.5,0.0,78
E005,2023-05-08,35.7,29.3,0.0,83
C003,2023-05-09,31.4,26.2,21.9,37
E005,2023-07-11,28.4,25.1,0.0,74
C003,2023-05-02,31.9,18.6,0.0,61
B002,2023-10-18,33.5,25.4,7.1,69
C003,2023-08-06,27.9,20.9,0.0,71
A001,2023-10-29,32.9,19.4,0.0,81
E005,2023-12-23,35.4,30.1,9.1,73
A001,2023-03-04,31.7,26.6,0.0,45
A001,2023-07-21,25.0,12.4,0.0,34
D004,2023-09-30,21.6,12.0,0.0,39
A001,2023-11-06,20.0,6.5,0.0,54
C003,2023-02-28,32.5,23.7,0.0,64
B002,2023-06-10,32.6,23.2,22.3,64
E005,2023-03-01,30.9,24.5,16.2,86
E005,2023-12-15,29.3,23.4,0.0,86
A001,2023-03-14,28.0,20.7,0.0,67
D004,2023-05-03,29.5,15.0,0.0,45
D004,2023-01-21,22.3,9.1,0.0,65
D004,2023-06-01,23.5,13.7,8.2,72
D004,2023-04-24,29.0,21.7,0.0,36
E005,2023-02-24,33.4,27.1,0.0,95
A001,2023-07-22,28.1,22.1,0.0,63
B002,2023-03-19,24.0,18.2,22.5,37
B002,2023-12-26,32.7,23.9,0.0,38
C003,2023-01-01,22.6,15.7,5.5,37
A001,2023-04-24,30.9,18.3,0.0,57
C003,2023-12-30,27.5,18.7,0.0,71
D004,2023-06-17,23.5,11.1,0.0,51
E005,2023-04-22,32.1,27.4,0.0,71
B002,2023-07-16,20.8,11.8,0.0,70
B002,2023-01-15,30.8,24.0,0.0,38
E005,2023-01-14,33.3,26.8,0.0,70
B002,2023-07-05,31.8,19.4,4.7,66
E005,2023-09-29,37.2,29.3,0.0,81
C003,2023-07-22,29.0,16.7,0.0,56
C003,2023-05-28,27.3,19.7,0.0,41
C003,2023-07-25,33.4,25.7,0.0,49
D004,2023-11-14,26.6,20.0,0.0,77
A001,2023-07-13,25.4,17.1,0.0,82
A001,2023-07-20,28.9,21.8,0.0,41
E005,2023-02-11,34.3,26.4,0.0,80
C003,2023-04-16,21.7,11.4,0.0,32
E005,2023-05-04,35.0,27.5,0.0,94
E005,2023-01-13,33.3,29.1,1.2,70
D004,2023-11-04,23.6,12.0,0.0,41
A001,2023-06-27,21.0,8.3,0.0,49
B002,2023-03-02,31.6,19.3,0.0,64
E005,2023-12-04,30.0,23.8,20.6,79
C003,2023-05-02,32.7,26.7,0.0,39
A001,2023-10-03,20.9,9.5,0.0,70
C003,2023-02-01,22.3,13.9,20.5,60
C003,2023-05-29,31.1,25.9,0.0,51
E005,2023-06-29,34.6,28.5,0.0,72
D004,2023-09-12,24.5,18.4,0.0,76
C003,2023-10-31,23.1,16.0,0.0,44
A001,2023-06-01,22.1,15.3,0.0,65
B002,2023-07-05,25.3,15.9,22.6,68
C003,2023-08-28,29.5,20.9,8.7,79
B002,2023-03-22,26.8,13.4,0.0,35
A001,2023-03-03,28.6,19.4,0.0,63
D004,2023-03-31,28.7,18.1,1.0,56
C003,2023-03-06,22.6,14.7,6.7,32
C003,2023-06-07,25.6,13.1,0.0,75
E005,2023-10-13,37.7,32.3,20.8,86
C003,2023-03-31,23.6,12.5,0.0,70
B002,2023-06-21,20.0,6.2,0.0,52
E005,2023-11-10,31.1,25.5,0.0,74
A001,2023-03-18,28.8,16.3,0.0,79
D004,2023-07-03,33.5,25.4,24.7,69
C003,2023-01-30,27.2,20.7,0.0,53
C003,2023-03-01,31.8,26.0,0.0,75
B002,2023-05-08,20.5,10.8,0.0,54
B002,2023-01-20,22.9,14.9,10.3,77
C003,2023-04-20,28.6,18.5,0.0,65
D004,2023-04-01,30.8,20.9,0.0,34
B002,2023-06-28,31.2,23.0,10.2,50
D004,2023-03-25,34.0,21.9,0.0,33
A001,2023-11-24,20.4,5.9,0.0,53
E005,2023-03-18,37.0,30.6,16.8,84
E005,2023-06-14,31.2,25.1,0.0,81
C003,2023-11-10,26.5,14.0,0.0,48
E005,2023-05-31,31.8,24.4,0.0,93
B002,2023-02-03,29.7,23.0,13.5,73
E005,2023-09-08,37.2,32.4,0.0,71
E005,2023-05-01,35.0,30.7,13.2,73
B002,2023-04-17,20.9,13.8,0.0,33
E005,2023-05-10,28.8,22.1,8.3,83
C003,2023-08-10,30.6,16.2,0.0,77
B002,2023-01-24,22.0,16.6,0.0,52
E005,2023-05-11,31.3,23.9,0.0,76
D004,2023-08-20,28.5,15.5,20.4,75
D004,2023-01-27,33.9,24.2,1.2,39
A001,2023-02-04,34.8,27.9,0.0,79
B002,2023-10-28,34.7,22.9,0.0,45
D004,2023-03-26,33.6,21.7,23.2,73
C003,2023-11-01,28.5,14.0,18.3,46
C003,2023-01-24,31.6,18.6,0.0,39
B002,2023-06-13,29.4,16.8,22.2,56
B002,2023-06-24,24.9,13.3,0.0,61
E005,2023-06-18,28.3,20.6,0.0,74
E005,2023-08-06,35.2,27.4,0.0,93
A001,2023-05-19,30.1,18.7,0.0,48
B002,2023-07-12,20.4,5.5,0.0,42
D004,2023-11-14,33.2,23.4,6.9,68
B002,2023-08-05,29.6,15.3,0.0,33
B002,2023-07-21,22.3,11.3,0.0,60
C003,2023-11-05,32.6,19.7,0.0,58
C003,2023-02-24,32.6,26.9,0.0,44
E005,2023-03-28,32.3,25.8,14.1,74
C003,2023-08-15,22.2,11.3,0.0,65
B002,2023-08-02,21.2,12.9,0.0,45
B002,2023-07-15,31.7,25.9,0.0,71
D004,2023-02-06,21.3,13.8,3.8,52
C003,2023-11-01,29.0,17.2,0.0,61
A001,2023-03-21,25.4,12.8,1.5,42
A001,2023-12-17,34.4,27.1,0.0,62
D004,2023-05-09,28.8,19.2,0.0,35
E005,2023-12-31,34.0,27.2,0.0,84
A001,2023-03-17,29.8,17.4,0.0,65
E005,2023-06-30,30.8,23.1,0.0,77
E005,2023-08-21,28.4,23.1,22.0,70
D004,2023-12-21,26.0,14.3,0.0,60
C003,2023-08-08,34.3,22.9,0.0,35
C003,2023-03-03,31.7,26.6,0.0,61
A001,2023-05-29,24.9,15.2,0.0,52
C003,2023-06-20,25.4,10.4,0.0,30
A001,2023-01-17,32.0,19.1,0.0,50
A001,2023-07-24,29.0,16.4,0.0,58
B002,2023-03-04,30.6,18.3,0.0,73
C003,2023-11-22,27.5,22.2,0.0,72
D004,2023-06-28,32.8,24.3,0.0,30
A001,2023-10-15,31.8,23.6,0.0,76
E005,2023-11-01,36.8,29.3,14.2,79
B002,2023-05-23,24.2,16.6,0.0,49
A001,2023-07-30,31.7,19.4,0.0,49
D004,2023-08-11,22.0,8.7,7.3,75
C003,2023-05-06,20.2,8.1,0.0,66
D004,2023-07-16,22.8,15.8,0.0,79
E005,2023-03-05,28.1,20.4,0.0,89
A001,2023-06-16,23.1,9.6,5.7,54
B002,2023-05-17,30.7,20.5,0.0,34
C003,2023-12-11,32.1,24.9,0.0,60
A001,2023-05-28,24.9,15.8,0.0,73
E005,2023-07-10,31.6,25.1,0.0,85
E005,2023-06-12,30.9,24.3,7.4,72
D004,2023-07-15,29.0,19.2,11.9,40
D004,2023-11-29,20.1,10.6,0.0,67
B002,2023-12-29,31.7,18.8,0.0,72
E005,2023-12-22,33.4,29.6,0.0,94
C003,2023-07-08,31.6,20.4,0.0,45
B002,2023-02-19,22.7,8.1,3.8,75
E005,2023-08-14,37.5,34.0,0.0,85
B002,2023-03-09,20.5,5.8,0.0,32
B002,2023-11-05,21.1,15.3,0.0,48
B002,2023-10-07,21.1,7.4,0.0,77
D004,2023-05-28,32.6,22.7,0.0,43
B002,2023-12-18,33.3,22.9,0.0,73
A001,2023-05-15,27.9,22.4,0.0,34
B002,2023-11-25,27.5,15.6,0.0,31
D004,2023-11-30,26.4,20.0,0.0,59
C003,2023-01-23,30.9,16.6,0.0,42
A001,2023-02-18,32.6,22.7,22.8,67
D004,2023-02-07,22.0,16.9,5.2,61
E005,2023-01-28,37.4,32.3,0.0,75
A001,2023-06-14,33.0,23.6,14.0,80
C003,2023-10-12,22.0,11.4,9.2,66
D004,2023-08-20,34.2,28.8,0.0,60
A001,2023-08-19,23.9,12.8,0.0,62
E005,2023-08-22,36.2,30.5,0.0,73
E005,2023-12-03,30.5,27.1,17.7,79
C003,2023-02-28,23.4,12.0,3.3,41
D004,2023-07-17,33.7,23.4,0.0,30
B002,2023-06-01,21.8,9.7,0.0,33
D004,2023-08-22,33.2,26.9,0.0,74
B002,2023-05-17,26.5,19.6,0.0,66
A001,2023-02-19,31.5,18.5,6.2,64
E005,2023-10-24,37.7,32.1,0.0,94
A001,2023-07-30,30.9,18.6,6.1,45
C003,2023-04-12,33.3,25.1,10.6,75
D004,2023-02-26,33.5,24.7,0.0,53
D004,2023-10-07,28.4,23.0,14.9,40
C003,2023-08-12,31.3,25.7,0.0,69
B002,2023-07-13,29.5,15.4,5.5,60
C003,2023-06-25,31.6,22.9,16.9,35
E005,2023-04-30,30.2,26.7,0.0,94
B002,2023-06-06,30.5,24.8,0.0,72
B002,2023-08-07,28.1,14.0,0.0,33
B002,2023-01-09,30.7,15.7,0.0,43
B002,2023-09-14,32.7,21.5,0.0,40
D004,2023-04-23,20.5,9.2,0.0,75
B002,2023-02-07,27.1,13.6,16.2,49
C003,2023-05-07,34.7,26.4,0.0,70
D004,2023-02-28,30.8,20.3,0.0,77
C003,2023-11-04,21.5,9.8,0.0,52
A001,2023-11-17,33.9,22.8,0.0,41
